"0	1	2	3	4	5	6	7	8	9	10	11	12	13	14"
"1.0	14861.85	15123.31	14854.66	25944861249.0	220874585.4225	224760364.72349998	220767728.72100002	385588636153450.7	228714505.3561	224651628.1246	392372179575614.2	220660923.71559998	385402092601070.3	6.731358252298619e+20"
"1.0	15117.34	15175.74	15019.41	22903947365.0	228533968.6756	229416821.3316	227053527.5694	346246759658809.1	230303084.5476	227930661.11339998	347584350184925.1	225582676.74809998	344003776093354.6	5.2459080489869043e+20"
"1.0	15074.98	15334.11	15053.58	25847235358.0	227255022.00039998	231161401.56780002	226932417.42839998	389646556077142.8	235134929.49210003	230833251.61380002	396344350175461.4	226610270.8164	389093425240481.6	6.680795756518454e+20"
"1.0	15321.59	15371.04	15159.95	29057953268.0	234751120.1281	235508772.7536	232274538.32050002	445214046211456.1	236268870.68160003	233024197.84800002	446650962000558.75	229824084.00250003	440517118645216.6	8.443646481252719e+20"
"1.0	15228.31	15762.75	15123.82	35653050576.0	231901425.4561	240040043.4525	230310219.3442	542935706617006.56	248464287.5625	238392993.70499998	561990122966844.0	228729931.3924	539210319362320.3	1.271140015374814e+21"
"1.0	15619.12	15619.12	14752.29	36578664374.0	243956909.57440004	243956909.57440004	230417787.78480002	571326548297230.9	243956909.57440004	230417787.78480002	571326548297230.9	217630060.24410003	539619064657916.5	1.3379986873857367e+21"
"1.0	14882.25	14935.11	13377.9	41953060228.0	221481365.0625	222268040.7975	199093252.275	624355930578153.0	223057510.71210003	199800408.069	626573569341805.1	178968208.41	561243844424161.2	1.7600592624941953e+21"
"1.0	13442.9	13964.4	13392.88	39143599633.0	180711560.41	187722032.76	180039146.552	526203495506455.7	195004467.35999998	187023533.47199997	546616882715065.2	179369234.69439998	524245532652813.0	1.5322213922285976e+21"
"1.0	13732.57	13822.76	12993.39	58674733823.0	188583478.8049	189822019.2932	178432637.7123	805754889455715.1	191068694.0176	179604511.5564	811046763699211.5	168828183.6921	762383699708429.9	3.4427243891999003e+21"
"1.0	13281.49	13528.38	13137.36	48475568111.0	176397976.6201	179677043.6862	174483715.4664	643827773110565.4	183017065.42439997	177727198.2768	655795906121490.1	172590227.7696	636840989478727.0	2.3498807036842e+21"
"1.0	13443.69	13616.2	12985.99	44135724006.0	180732800.8161	183051971.77800003	174579623.9031	593346991462222.1	185400902.44000003	176819837.03800002	600960845210497.2	168635936.2801	573146070584675.9	1.9479621335338047e+21"
"1.0	13579.07	13804.96	13105.39	44261377878.0	184391142.06489998	187458518.18719998	177959008.1873	601028348501813.5	190576920.60159996	180919384.73439997	611026551150674.9	171751247.05209997	580062619028562.4	1.9590695716591077e+21"
"1.0	13417.26	13616.04	13257.21	31735098970.0	180022865.90760002	182689948.8504	177875433.4446	425798074006222.2	185396545.28160003	180510701.6484	432106376979478.8	175753616.98409998	420718871416073.7	1.007116506635695e+21"
"1.0	13471.38	13802.31	13465.86	71760738434.0	181478079.10439998	185936162.88779998	181403717.0868	966716176525018.9	190503761.33609998	185859974.1366	990463957694982.5	181329385.5396	966320057248863.2	5.149603580592965e+21"
"1.0	13676.49	13750.36	13363.43	59563778219.0	187046378.7201	188056661.0364	182764816.7607	814623417174371.2	189072400.12960002	183751973.3348	819023393471408.9	178581261.3649	795976380765131.1	3.547843675722219e+21"
"1.0	13717.6	13940.26	13562.79	48427414393.0	188172549.76000002	191226910.576	186048928.104	664307899677416.9	194330848.8676	189068818.92540002	675090747766162.2	183949272.58410004	656810851655236.5	2.3452144647913435e+21"
"1.0	13773.65	13938.13	13472.8	48127166566.0	189713434.3225	191978924.27449998	185569631.72	662886747771785.9	194271467.89689997	187785637.864	670802704128561.5	181516339.83999997	648407689710404.8	2.3162241616715081e+21"
"1.0	13616.42	14225.97	13538.2	46716475850.0	185406893.6164	193706782.4274	184341817.24400002	636111156093457.0	202378222.44089997	192594027.054	664587183947824.5	183282859.24	632456993352470.0	2.1824291158436332e+21"
"1.0	14069.86	14386.76	14024.7	42891280378.0	197960960.4196	202419699.0536	197325565.54200003	603474310139207.1	206978863.2976	201769992.972	617066556890995.2	196692210.09000003	601537339917336.6	1.8396619324642078e+21"
"1.0	14246.01	14595.86	14125.77	40559826885.0	202948800.9201	207932767.51860002	201235860.6777	577815699401978.9	213039129.1396	206177761.3122	592005554837696.1	199537378.0929	572938785817326.5	1.645099556941169e+21"
"1.0	14464.52	14573.9	14248.91	50170584633.0	209222338.83040002	210804468.028	206103643.6732	725693424835721.1	212398561.20999998	207662189.449	731181083382878.6	203031436.1881	714876145083000.0	2.5170875624170156e+21"
"1.0	14401.92	14523.76	14286.54	34784879245.0	207415299.6864	209170029.6192	205753606.1568	500969048096150.4	210939604.5376	207494278.1904	505207237783361.2	204105225.1716	496955568728862.3	1.2099878240892318e+21"
"1.0	14438.18	14702.96	14406.53	30060928139.0	208461041.71240002	212283983.01279998	208004073.3154	434025091437947.0	216177032.7616	211818634.3288	441984623990591.44	207548106.64090002	433073663062347.7	9.03659400578122e+20"
"1.0	14652.48	14652.48	14280.9	32599715870.0	214695170.15039998	214695170.15039998	209250601.632	477666684790857.56	214695170.15039998	209250601.632	477666684790857.56	203944104.81	465553282367883.0	1.0627414748047299e+21"
"1.0	14432.48	14476.2	13812.39	38422277179.0	208296478.9504	208927466.976	199347042.4272	554528746940373.9	209560366.44000003	199950920.118	556208568898639.8	190782117.51209998	530703477084447.8	1.4762713836199042e+21"
"1.0	13913.19	14061.35	13834.7	31410836114.0	193576855.97610003	195638234.20650002	192484809.69300002	437024930912943.7	197721563.82250002	194534558.84500003	441678760391593.94	191398924.09000003	434559494386355.8	9.866406253805666e+20"
"1.0	14014.74	14171.45	13634.58	30773811952.0	196412937.2676	198609187.173	191085093.7092	431286973316172.5	200829995.10250002	193221768.741	436109537387170.44	185901771.7764	419588000964500.2	9.470275020570581e+20"
"1.0	13692.18	14376.91	13669.68	30730391058.0	187475793.15240002	196851239.5638	187167719.1024	420766045836526.44	206695541.1481	196527759.0888	441808066505670.75	186860151.30240002	420074612037721.44	9.443569345776064e+20"
"1.0	14348.8	14405.0	14177.76	28419767935.0	205888061.43999997	206694464.0	203433842.688	407789566145728.0	207504025.0	204230632.8	409386757103675.0	201008878.6176	402928649038125.6	8.076832094792542e+20"
"1.0	14324.95	14429.88	14300.8	24238356562.0	205204192.50250003	206707309.506	204858244.96	347213245832821.94	208221436.8144	206358827.90399998	349756576586872.56	204512880.64	346627889521849.56	5.8749792882664846e+20"
"1.0	14395.66	14465.0	14249.09	24109306275.0	207235026.8356	208233221.9	205125054.9494	347069375970766.5	209236225.0	206113086.85	348741115267875.0	203036565.8281	343535674950039.75	5.812586490617544e+20"
"1.0	14414.08	14639.85	14314.6	30351090986.0	207765702.2464	211019969.088	206331789.56800002	437483053559482.9	214325208.0225	209563596.81	444335419371392.1	204907773.16	434463727028195.6	9.211887240404504e+20"
"1.0	14310.29	14534.94	14291.84	27384922255.0	204784399.88410002	207999206.53260002	204520375.0336	391886179096504.0	211264480.8036	207731036.8896	398038201881089.7	204256690.58560002	391380927280899.2	7.499339669123942e+20"
"1.0	14516.26	14527.74	14326.82	27630018914.0	210721804.3876	210888451.0524	207971844.0932	401084538360541.6	211055229.50759998	208136315.9868	401401730977674.4	205257771.31239998	395850307577473.5	7.634179451879977e+20"
"1.0	14354.31	14506.5	13948.08	36111385160.0	206046215.5761	208230798.015	200215064.2248	518354017116039.56	210438542.25	202337822.52	523849808823540.0	194548935.6864	503684489122492.8	1.3040321381738681e+21"
"1.0	14116.5	14179.2	13905.61	30784310446.0	199275572.25	200160676.8	196298543.565	434566718410959.0	201049712.64000002	197170425.312	436496894675923.25	193365989.47210002	428074615181002.06	9.476737696357047e+20"
"1.0	14087.58	14127.89	14013.27	22752982416.0	198459910.2564	199027780.60619998	197413062.1866	320534460023993.25	199597275.85209998	197977937.10029998	321451632745182.25	196371736.0929	318843685900660.3	5.176982088228052e+20"
"1.0	14066.43	14229.31	14017.74	23325302594.0	197864452.9449	200155593.06329998	197179558.4682	328103736167319.44	202473263.0761	199462767.9594	331902961453830.1	196497034.7076	326968027184017.56	5.440697411016631e+20"
"1.0	14207.82	14325.21	14142.47	25703155311.0	201862149.1524	203530005.1422	200933668.1154	365185804090732.0	205211641.5441	202593852.66869998	368203097492690.3	200009457.7009	363506102891158.1	6.606521929413875e+20"
"1.0	14319.61	14323.92	14061.25	29659485440.0	205051230.5521	205112948.0712	201351616.1125	424712264301478.44	205174684.16640002	201412220.1	424840096683724.8	197718751.5625	417049439643200.0	8.796850765655719e+20"
"1.0	14146.8	14175.77	14108.81	23382370374.0	200131950.23999998	200541783.03599998	199594513.30799997	330785717206903.2	200952455.0929	200003245.5337	331463104476638.0	199058519.61609998	329897420956394.94	5.467352443069129e+20"
"1.0	14158.03	14447.59	13990.62	28973198699.0	200449813.48090002	204549412.6477	198079617.6786	410203416376403.0	208732856.80810001	202130741.6058	418592895791685.44	195737447.98440003	405353013182203.4	8.394462428517353e+20"
"1.0	14507.0	15009.49	14504.66	30011675481.0	210453049.0	217742671.43	210419102.62	435379376202867.0	225284790.0601	217707549.2234	450459943015314.7	210385161.71559998	435309148882241.44	9.007006651768566e+20"
"1.0	14818.37	14992.49	14808.59	26222701212.0	219584089.45690003	222164264.0413	219439165.79830003	388577688958864.44	224774756.4001	222017637.4891	393143585693897.9	219294337.7881	388321230941011.06	6.876300588538263e+20"
"1.0	15019.24	15151.41	14873.19	31700537580.0	225577570.1776	227562663.1284	223384010.1756	476117982043039.2	229565224.9881	225349799.6979	480307842094987.8	221211780.7761	471488118529480.2	1.0049240828609922e+21"
"1.0	15028.13	15293.71	14920.25	32392813814.0	225844691.29689997	229835862.06229997	224223456.6325	486803417062587.8	233897565.56409997	228185976.6275	495406300555309.94	222613860.0625	483308880308333.5	1.0492943867884692e+21"
"1.0	15216.46	15263.46	14834.52	33819608008.0	231540654.93159997	232255828.55159998	225728880.1992	514614712469411.6	232973211.17159998	226426102.6392	516204234045787.6	220062983.6304	501697651386836.2	1.1437658858147777e+21"
"1.0	14936.71	15021.33	14888.19	25237820007.0	223105305.62409997	224369250.02429998	222380576.4549	376969998476756.94	225640354.9689	223640415.0927	379105622805749.3	221658201.47610003	375745459450017.3	6.369475587057295e+20"
"1.0	14981.38	15137.27	14970.29	24100918697.0	224441746.70439997	226777194.0326	224275603.2002	361065021348861.8	229136943.05290002	226609321.70830002	364822113564537.2	224109582.68410003	360797742160512.1	5.808542820394042e+20"
"1.0	15152.67	15518.49	15045.16	31472474839.0	229603408.1289	235146557.8683	227974344.5772	476892025318670.1	240823531.88009998	233478165.0084	488405286064273.1	226356839.4256	473508419548729.25	9.90516672491488e+20"
"1.0	15493.0	15738.49	15410.27	40561557929.0	240033049.0	243836425.57	238751313.11	628420216993997.0	247700067.4801	242534380.29230002	638377673849987.2	237476421.4729	625064559306530.9	1.6452399816276228e+21"
"1.0	15629.96	17335.79	15610.86	57111837386.0	244295649.60159996	270957704.2684	243997117.3656	892655733869684.5	300529614.92410004	270626590.6794	990078819437845.0	243698949.93960002	891564897775612.0	3.261761969604907e+21"
"1.0	16840.49	17286.57	16747.37	45622748696.0	283602103.4401001	291114309.21930003	282033917.0113	768309443187501.1	298825502.3649	289504583.82089996	788660838925812.8	280474401.9169	764061052828929.5	2.0814351985783698e+21"
"1.0	17040.07	17085.77	16768.58	38031827814.0	290363985.6049	291142716.8039	285737777.00060004	648065008178507.0	291923536.4929	286504101.10660005	649803062709606.8	281185275.2164001	637739747245284.1	1.446419926873744e+21"
"1.0	16973.66	17253.89	16913.51	32213632970.0	288105133.7956	292861662.5374	287084168.14659995	546783253397570.2	297696720.1321	291823841.05389994	555810479764753.25	286066820.52009994	544845603374424.6	1.037718149125871e+21"
"1.0	17205.32	17495.55	16953.81	32090829345.0	296023036.3024	301016536.326	291695726.2692	552132987946115.4	306094269.80249995	296616230.54550004	561446709346914.75	287431673.51610005	544061823457554.5	1.0298213280499131e+21"
"1.0	17133.75	17462.48	16947.87	38907420539.0	293565389.0625	299197766.7	290380567.6125	666630016660091.2	304938207.7504	295951840.9176	679420053013876.8	287230297.5369	659397905330301.9	1.513787372998599e+21"
"1.0	17267.44	18160.7	17247.69	44522265515.0	298164484.1536	313588797.608	297823452.2136	768785548444331.5	329811024.49	313230123.783	808555507338260.5	297482810.3361	767906233700410.2	1.9822321265881582e+21"
"1.0	18012.41	18250.98	17215.99	47744602210.0	324446914.0081	328744134.66179997	310101470.43590003	859995350293426.1	333098270.9604	314208689.17020005	871385780042665.8	296390311.6801001	821970594201338.0	2.279547040191137e+21"
"1.0	17666.02	18179.57	17343.2	75232643184.0	312088262.6404	321160647.21140003	306385318.064	1329061379141407.8	330496765.3849	315291918.424	1367697103048550.8	300786586.24	1304774777268748.8	5.659950600451061e+21"
"1.0	17893.38	18191.9	17525.66	40737596436.0	320173047.8244	325514579.62200004	313593294.1308	728933293315993.8	330945225.6100001	318825054.15400004	741094280604068.5	307148758.4356	713953264354547.8	1.6595517633824e+21"
"1.0	18045.34	18686.98	17926.78	40371241652.0	325634295.7156	337212907.6732	323494840.20519996	728512781832501.6	349203221.5204	334997379.32439995	754416585326091.0	321369441.16839993	723726367422240.5	1.6298371525241796e+21"
"1.0	18357.66	18465.62	18154.36	32691898003.0	337003680.6756	338985573.64919996	333271568.3976	600146748293753.0	340979121.9844	335231513.1032	603676165602156.9	329580787.00960004	593500485429743.1	1.0687601950385554e+21"
"1.0	18364.78	18440.32	17608.57	40683002817.0	337265144.44839996	338652419.9296	323377514.16459996	747134396473585.2	340045401.70239997	324707665.5424	750207590506381.4	310061737.4449	716369502913341.6	1.65510671820803e+21"
"1.0	17915.08	18325.23	17616.9	39139702792.0	320950091.4064001	328297961.4684	315608172.85200006	701190906694903.4	335814054.55289996	322833744.387	717244055795042.1	310355165.6100001	689520230116384.9	1.5319163346460926e+21"
"1.0	18279.84	18650.61	18033.03	46096830889.0	334152550.4256	340930166.7024	329640903.1152	842642693157977.8	347845253.3721	336327009.6483	859734015146692.4	325190170.98089993	831265534326263.6	2.1249178180090646e+21"
"1.0	18553.18	20521.99	18506.03	53454572436.0	344220488.1124	380748174.4282	343345705.67539996	991752304228146.5	421152073.5601001	379780562.59970003	1096994200985867.8	342473146.3609	989231921137789.0	2.857391314315571e+21"
"1.0	20383.82	20805.15	19847.3	52036229021.0	415500117.7924	424088432.67300004	404563790.686	1060697125842840.2	432854266.52250004	412926053.595	1082621550216258.2	393915317.28999996	1032778648248493.2	2.7077691307259624e+21"
"1.0	20332.17	20555.81	18839.6	45749629555.0	413397136.9088999	417944223.4077	383049949.9319999	930189245549284.2	422541324.75610006	387263238.076	940420692702964.6	354930528.15999997	861904720964377.9	2.0930286044197295e+21"
"1.0	19375.87	20368.47	19258.77	34683510584.0	375424338.25689995	394656826.8189	373155423.8799	672023192219208.0	414874570.1409001	392271678.98190004	706450044824886.5	370900221.91290003	667961753129821.8	1.20294590643044e+21"
"1.0	20159.4	20531.96	19289.88	44424413694.0	406401408.3600001	413911994.424	388872406.87200004	895569525422823.6	421561381.44159997	396059044.5648	912120284988660.2	372099470.41440004	856941609227616.8	1.9735285320556547e+21"
"1.0	19945.78	20108.08	19684.67	33328108516.0	397834139.8084	401071339.9024	392626097.19259995	664755120276262.5	404334881.2864001	395820919.1336	670164272288409.4	387486233.0088999	656052817861649.6	1.1107628172542717e+21"
"1.0	19926.42	20786.22	19922.34	38879893288.0	397062214.0163999	414194949.9324	396980914.22279996	774737083211868.9	432066941.8884001	414110142.1548	808166015460891.4	396899631.0756	774578453247253.9	1.5116461020862674e+21"
"1.0	20504.4	21424.14	20296.02	44901307464.0	420430419.3600001	439289136.216	416157712.48800004	920674368764841.6	458993774.7396	434824773.9228	961971897291780.9	411928427.84040004	911317834315493.2	2.0161274119766622e+21"
"1.0	21384.56	21663.5	21059.31	41486025288.0	457299406.39360005	463264415.56	450344078.25360006	887160396932753.4	469307232.25	456218362.185	898732508826588.0	443494537.6761001	873667067207831.4	1.7210902941965754e+21"
"1.0	21423.16	21423.16	20676.64	36079912785.0	458951784.3856	458951784.3856	442958966.9824	772945744379100.6	458951784.3856	442958966.9824	772945744379100.6	427523441.6896	746011367886842.4	1.3017601065732064e+21"
"1.0	21095.38	21167.55	20750.26	31040142543.0	445015057.34440005	446537510.919	437734619.7988	654803602198751.4	448065173.0025	439232166.06299996	657043769286079.6	430573290.06759995	644091028204311.1	9.634904490897585e+20"
"1.0	20937.95	22017.81	20839.93	41225976443.0	438397750.20250005	461007804.8895	436345412.3435	863187433464711.9	484783957.19610006	458849619.15330005	907705716386449.9	434302682.4049	859146463253769.0	1.6995811336787908e+21"
"1.0	21819.04	23290.49	21651.43	51122376522.0	476070506.52160007	508176132.92960006	472413417.22720003	1115441178228578.9	542446924.4401001	504272413.90070003	1190665199161875.8	468784421.0449	1106872556699726.5	2.613497381257137e+21"
"1.0	23125.79	24084.8	22687.29	64220671760.0	534802163.1241	556980026.992	524661504.20910007	1485153768780690.5	580077591.04	546418842.192	1546742035205248.0	514713127.54410005	1456993004213930.5	4.1242946813056616e+21"
"1.0	23303.38	23724.65	22793.99	48408444478.0	543047519.4244001	552864534.317	531177010.6862001	1128080376879735.8	562859017.6225001	540779434.8535001	1148473402284982.8	519565980.1201001	1103421599347087.2	2.3433774967796088e+21"
"1.0	23320.16	24518.12	23236.15	48433475099.0	543829862.4256	571766481.2991999	541870735.784	1129476388664695.8	601138208.3343999	569706714.038	1187497754494293.8	539918666.8225001	1125407492421628.9	2.345801510165453e+21"
"1.0	24380.24	24793.05	24148.55	51912633122.0	594396102.4576001	604460509.332	588747444.6520001	1265642454546309.2	614695328.3025	598716207.5775	1287072508625402.0	583152467.1025	1253614816578273.0	2.694921477659371e+21"
"1.0	24407.62	24468.81	23136.53	54015035380.0	595731914.0644	597225416.3322	564707632.3585999	1318378457841595.5	598722662.8161001	566123356.6293	1321683637856497.8	535299020.44089997	1249720486520431.2	2.917624047102652e+21"
"1.0	24036.98	24416.91	23533.57	55882080993.0	577776407.5203999	586908777.3318	565675951.4186	1343236463187121.0	596185493.9481	574617060.6687	1364467742218791.5	553828916.9449	1315104864794435.0	3.1228069761082117e+21"
"1.0	24011.43	25214.11	23649.47	66902714077.0	576548770.6449	605426837.2773	567857593.4421	1606429835869900.2	635751343.0921	596300338.0217	1686892392036026.5	559297431.2809	1582213729482589.2	4.475973150868814e+21"
"1.0	24832.87	25244.71	24163.85	56834304752.0	616671432.4368999	626898601.6177	600057745.7494999	1411358901446798.2	637295382.9841	610009385.7334999	1434765541515861.8	583891646.8224999	1373335614881615.0	3.2301381966432095e+21"
"1.0	24353.44	24538.08	21272.29	79946354734.0	593090039.8335999	597586658.9952	518053438.17759997	1946968753233184.8	602117370.0864	521981153.80320007	1961730048171270.8	452510321.84410006	1700642042344521.0	6.391419635254564e+21"
"1.0	22336.54	22719.75	21455.16	50519583951.0	498921019.17160004	507480604.665	479234039.5464	1128432707704869.5	516187040.0625	487455871.41	1147792317470732.2	460323890.6256	1083905756802137.1	2.5522283625821367e+21"
"1.0	22232.35	23195.04	21969.56	42353805074.0	494277386.5224999	515680247.54399997	488434947.266	941624618236943.9	538009880.6016	509584822.98240006	982398202843633.0	482661566.59360003	930494461801547.5	1.793844804246388e+21"
"1.0	23020.55	23771.37	22812.02	40422929655.0	529945722.30249995	547230011.6535	525145247.011	930558073269410.2	565078031.6768999	542272967.8673999	960908417312977.2	520388256.4804	922128679748453.1	1.6340132418930784e+21"
"1.0	23601.92	25539.69	23601.92	62009987218.0	557050627.6863999	602785720.2047999	557050627.6863999	1463554757520258.5	652275765.2960999	602785720.2047999	1583715850451682.2	557050627.6863999	1463554757520258.5	3.8452385147765234e+21"
"1.0	25508.67	25747.28	23775.0	64196174178.0	650692245.1688999	656778868.9175999	606468629.25	1637559022369123.2	662922427.3984	612141582.0	1652876871489735.8	565250625.0	1526264041081950.0	4.121148779092114e+21"
"1.0	24318.18	24989.98	23745.84	48296305533.0	591373878.5124	607710831.8364	577455611.3712	1174478251286490.0	624499100.4003999	593408066.6832	1206923709343559.2	563864917.3056	1146836343777732.8	2.3325331281368863e+21"
"1.0	24809.64	25198.32	24462.52	41089081929.0	615518236.9296	625161247.8048	606906314.6928	1019405330588995.5	634955330.8224	616414406.9664	1035375834953159.2	598414884.7504001	1005142488469801.1	1.6883126537680745e+21"
"1.0	25025.06	25098.61	23907.17	43302799617.0	626253628.0036001	628094221.1666	598278363.6802	1083655158583402.1	629940223.9321	600036736.0337	1086840079495232.4	571552777.4088999	1035247391919553.9	1.8751324546700552e+21"
"1.0	23904.2	24494.91	23765.89	34827026978.0	571410777.64	585531227.622	568104587.738	832512218287507.6	600000615.9081	582143336.6199	853084891393682.0	564817527.4921	827695292186180.4	1.2129218081263397e+21"
"1.0	24486.9	24784.59	24159.26	32330175298.0	599608271.61	606897776.871	591585383.694	791665769504596.2	614275901.4681	598777353.8033999	801290139389057.9	583669843.7476	781073110869959.4	1.0452402347994094e+21"
"1.0	24724.14	24811.23	24245.91	34437289562.0	611283098.7396	613436324.0921999	599459273.2674	851432368351426.6	615597134.1129	601570849.5692999	854431511899381.2	587864151.7281	834963423364191.4	1.185926912377034e+21"
"1.0	24572.26	24658.36	23413.57	40617946500.0	603795961.5076	605911633.0935999	575324329.5682	998074742064089.9	608034717.8896	577340237.9452	1001571947257740.0	548195260.1449	951011133634005.0	1.6498175778768623e+21"
"1.0	23480.69	23894.65	22947.4	44153972690.0	551342802.8761	561062869.3085	538820785.706	1036765745002356.0	570954298.6225001	548320091.4100001	1055043723537108.6	526583166.76000005	1013218872906506.1	1.9495733043092657e+21"
"1.0	23799.91	23799.91	22837.88	32551057406.0	566435716.0081	566435716.0081	543539488.5908	774712236667633.5	566435716.0081	543539488.5908	774712236667633.5	521568762.89440006	743397142911339.4	1.0595713382487075e+21"
"1.0	23271.11	23275.36	22506.59	35650952530.0	541544560.6321	541643462.8496001	523753331.6149	829637237930408.4	541742383.1296	523848984.62240005	829788754478660.9	506546593.4281	802381371702172.8	1.2709904162963134e+21"
"1.0	23049.96	24162.92	23047.32	27781091045.0	531300656.00159997	556954339.4832	531239804.10719997	640353037343608.1	583846702.9264	556890549.3743999	671272280433051.4	531178959.1824	640279695263249.4	7.717890196505792e+20"
"1.0	24018.87	24752.94	23926.37	32453114181.0	576906116.0769	594537647.9777999	574684370.6019	779487130608595.4	612708038.6436	592248001.0278	803309988135442.1	572471181.3769	776485217546852.9	1.0532046200450233e+21"
"1.0	24412.06	24629.35	24264.84	28679630291.0	595948673.4436	601253169.961	592354729.9704	700128855441709.5	606604881.4224999	597627237.054	706360652307640.8	588782460.2256	695906640270268.5	8.225211936284448e+20"
"1.0	24561.48	24780.16	24357.65	33960686567.0	603266299.7904	608637404.2368	598259933.322	834124723901639.1	614056329.6256	603586464.224	841551246840110.8	593295113.5225	827202517158687.6	1.1533282321020142e+21"
"1.0	24660.71	27343.26	24516.1	56611097927.0	608150617.7041	674304205.3146	604584432.431	1396069868759348.0	747653867.4275999	670350096.486	1547931969503422.0	601039159.2099999	1387883337888124.5	3.2048164085003835e+21"
"1.0	27163.16	30071.22	27062.55	90882168158.0	737837261.1856	816829360.2552	735104375.658	2468646874822659.5	904278272.2884	813803894.811	2732937672756213.0	732381612.5024999	2459503219884283.0	8.25956848909899e+21"
"1.0	29038.55	29604.58	28589.08	51649859211.0	843237386.1025	859674076.559	830185429.034	1499837019191584.0	876431156.9764001	846367705.9864001	1529072389000786.5	817335495.2464001	1476621956972016.0	2.667707956516122e+21"
"1.0	29583.35	30802.08	29191.52	49219606506.0	875174597.2225	911228713.368	863582953.1919999	1456080846129275.0	948768132.3264002	899159534.3616	1516066257166332.5	852144839.9104	1436795127712029.2	2.4225696646054774e+21"
"1.0	30515.5	30972.39	29602.33	48480802951.0	931195740.25	945137967.045	903329901.115	1479415942451240.5	959288942.3120999	916854909.6687	1501566336511522.8	876297941.4289001	1435144727620476.0	2.3503882547736902e+21"
"1.0	30072.23	30908.42	28541.4	58932888435.0	904339017.1729	929485115.1766	858303545.322	1772243375581660.0	955330426.8963999	882169578.5879999	1821522467562122.5	814611513.96	1682027141978709.0	3.473085339292157e+21"
"1.0	29296.38	30671.73	28883.4	56949381724.0	858277881.1044	898570657.3374	846179062.0920001	1668410727751359.2	940755021.1929	885903846.2820001	1746736059905462.5	834250795.5600001	1644891772086981.8	3.243232078745865e+21"
"1.0	30661.51	30946.14	29302.54	65692590665.0	940128195.4800999	948855381.0713999	898460123.2354	2014234025600804.0	957663580.8995999	906800505.1956	2032932107681783.0	858638850.4516001	1924959765664789.2	4.3155164682792453e+21"
"1.0	29849.93	30595.91	29249.96	52838689354.0	891018321.0049	913285771.7863001	873109258.5028	1577231178508645.2	936109708.7281	894929143.6636	1616647783992942.2	855560160.0015999	1545529550056925.8	2.791927092648513e+21"
"1.0	30526.47	31813.02	30170.3	54160956231.0	931865370.6609001	971139200.6394	920992757.841	1653342805556934.8	1012068241.5204	959808357.306	1723023583795927.8	910247002.0899999	1634052297776139.2	2.9334091798562975e+21"
"1.0	31770.42	34398.18	31571.74	62225866761.0	1009359586.9763999	1092844625.8356	1003047439.9308	1976941921861009.5	1183234787.3124	1086010395.4332001	2140456565500895.0	996774766.6276001	1964578886652934.2	3.872058494157725e+21"
"1.0	34039.37	36420.47	33309.85	85368828343.0	1158678709.9969	1239729853.9039001	1133846308.7945	2905901134433864.0	1326450635.0209	1213160392.6295	3109172851601381.5	1109546107.0224998	2843622866781078.5	7.2878368526566e+21"
"1.0	33747.99	35146.53	33659.1	63005439053.0	1138926829.0400999	1186124742.9747	1135926970.2089999	2126306927106253.2	1235278571.0409	1183000567.9229999	2214422553839436.0	1132935012.81	2120706373628832.2	3.9696853502612975e+21"
"1.0	34782.2	35090.63	33332.53	58042939241.0	1209801436.84	1220529310.7859998	1159378724.9659998	2018861121268310.0	1231352313.7968998	1169659477.1938999	2036763305018411.8	1111057556.2008998	1934718013538809.8	3.3689827957344174e+21"
"1.0	35082.89	36903.2	35082.89	65401490499.0	1230809170.7521	1294670906.248	1230809170.7521	2294473297012462.0	1361846170.2399998	1294670906.248	2413524284182696.5	1230809170.7521	2294473297012462.0	4.277354959490787e+21"
"1.0	36778.63	37299.79	35876.46	59519070252.0	1352667624.6769	1371835175.4877	1319487048.0498	2189029862742314.5	1391274334.0441	1338184423.9434	2220048821394847.2	1287120382.1316	2135333543133067.8	3.542519723662511e+21"
"1.0	36909.38	37681.75	36666.96	51849388517.0	1362302331.9843998	1390810029.8149998	1353354760.0847998	1913728783541589.2	1419914283.0625	1381675219.98	1953775695750464.8	1344465955.6416	1901159454777298.2	2.6883590895868114e+21"
"1.0	37396.02	42206.63	37033.22	86393019962.0	1398462311.8403997	1578359979.6125998	1384895035.7844	3230755102359351.0	1781399615.9569	1563047414.2486	3646358228118748.0	1371459383.5684001	3199411714717137.5	7.463753898154531e+21"
"1.0	40900.89	44056.87	40802.76	100000000000.0	1672882802.7921	1801965193.6143	1668869198.4564002	4090089000000000.0	1941007794.1969001	1797641892.9612002	4405687000000000.5	1664865223.6176002	4080276000000000.0	1e+22"
"1.0	41747.99	42467.91	36399.63	104000000000.0	1742894669.0400999	1772949882.0009	1519611389.2436998	4341790960000000.0	1803523379.7681003	1545816210.8733	4416662640000000.5	1324933064.1368997	3785561519999999.5	1.0816e+22"
"1.0	40871.61	43642.41	38539.42	85625353050.0	1670488503.9921	1783735560.9801002	1575168143.8662	3499646035971910.5	1904659950.6081004	1681953168.8022	3736896764202851.0	1485286893.9364	3299951443842231.0	7.331701084937145e+21"
